date,item_id,item_name,units_sold,stockout_flag,is_weekend,is_rainy,lag_1,lag_7,rolling_7_avg
2026-05-08,M01,Nasi Goreng Spesial,100,0,0,0,72.0,97.0,96.57142857142857
2026-05-09,M01,Nasi Goreng Spesial,115,0,1,1,100.0,126.0,97.0
2026-05-10,M01,Nasi Goreng Spesial,127,0,1,0,115.0,104.0,95.42857142857143
2026-05-11,M01,Nasi Goreng Spesial,85,0,0,0,127.0,99.0,98.71428571428571
2026-05-12,M01,Nasi Goreng Spesial,106,0,0,0,85.0,86.0,96.71428571428571
2026-05-13,M01,Nasi Goreng Spesial,87,0,0,0,106.0,92.0,99.57142857142857
2026-05-14,M01,Nasi Goreng Spesial,95,0,0,0,87.0,72.0,98.85714285714286
2026-05-15,M01,Nasi Goreng Spesial,72,1,0,0,95.0,100.0,102.14285714285714
2026-05-16,M01,Nasi Goreng Spesial,94,0,1,1,72.0,115.0,98.14285714285714
2026-05-17,M01,Nasi Goreng Spesial,124,0,1,0,94.0,127.0,95.14285714285714
2026-05-18,M01,Nasi Goreng Spesial,92,0,0,0,124.0,85.0,94.71428571428571
2026-05-19,M01,Nasi Goreng Spesial,84,0,0,1,92.0,106.0,95.71428571428571
2026-05-20,M01,Nasi Goreng Spesial,89,0,0,0,84.0,87.0,92.57142857142857
2026-05-21,M01,Nasi Goreng Spesial,89,0,0,1,89.0,95.0,92.85714285714286
2026-05-22,M01,Nasi Goreng Spesial,102,0,0,0,89.0,72.0,92.0
2026-05-23,M01,Nasi Goreng Spesial,139,0,1,0,102.0,94.0,96.28571428571429
2026-05-24,M01,Nasi Goreng Spesial,101,0,1,1,139.0,124.0,102.71428571428571
2026-05-25,M01,Nasi Goreng Spesial,94,0,0,0,101.0,92.0,99.42857142857143
2026-05-26,M01,Nasi Goreng Spesial,104,0,0,0,94.0,84.0,99.71428571428571
2026-05-27,M01,Nasi Goreng Spesial,96,0,0,1,104.0,89.0,102.57142857142857
2026-05-28,M01,Nasi Goreng Spesial,108,0,0,0,96.0,89.0,103.57142857142857
2026-05-29,M01,Nasi Goreng Spesial,95,0,0,0,108.0,102.0,106.28571428571429
2026-05-30,M01,Nasi Goreng Spesial,119,0,1,0,95.0,139.0,105.28571428571429
2026-05-31,M01,Nasi Goreng Spesial,107,0,1,1,119.0,101.0,102.42857142857143
2026-06-01,M01,Nasi Goreng Spesial,111,0,0,0,107.0,94.0,103.28571428571429
2026-06-02,M01,Nasi Goreng Spesial,89,0,0,0,111.0,104.0,105.71428571428571
2026-06-03,M01,Nasi Goreng Spesial,76,0,0,1,89.0,96.0,103.57142857142857
2026-06-04,M01,Nasi Goreng Spesial,113,0,0,0,76.0,108.0,100.71428571428571
2026-06-05,M01,Nasi Goreng Spesial,115,0,0,0,113.0,95.0,101.42857142857143
2026-06-06,M01,Nasi Goreng Spesial,132,0,1,0,115.0,119.0,104.28571428571429
2026-06-07,M01,Nasi Goreng Spesial,107,0,1,1,132.0,107.0,106.14285714285714
2026-06-08,M01,Nasi Goreng Spesial,86,0,0,1,107.0,111.0,106.14285714285714
2026-06-09,M01,Nasi Goreng Spesial,110,0,0,0,86.0,89.0,102.57142857142857
2026-06-10,M01,Nasi Goreng Spesial,102,0,0,0,110.0,76.0,105.57142857142857
2026-06-11,M01,Nasi Goreng Spesial,101,0,0,1,102.0,113.0,109.28571428571429
2026-06-12,M01,Nasi Goreng Spesial,89,0,0,0,101.0,115.0,107.57142857142857
2026-06-13,M01,Nasi Goreng Spesial,118,0,1,0,89.0,132.0,103.85714285714286
2026-06-14,M01,Nasi Goreng Spesial,91,0,1,1,118.0,107.0,101.85714285714286
2026-06-15,M01,Nasi Goreng Spesial,94,0,0,0,91.0,86.0,99.57142857142857
2026-06-16,M01,Nasi Goreng Spesial,81,0,0,1,94.0,110.0,100.71428571428571
2026-06-17,M01,Nasi Goreng Spesial,118,0,0,0,81.0,102.0,96.57142857142857
2026-06-18,M01,Nasi Goreng Spesial,105,0,0,0,118.0,101.0,98.85714285714286
2026-06-19,M01,Nasi Goreng Spesial,86,0,0,1,105.0,89.0,99.42857142857143
2026-06-20,M01,Nasi Goreng Spesial,108,1,1,0,86.0,118.0,99.0
2026-06-21,M01,Nasi Goreng Spesial,131,0,1,0,108.0,91.0,97.57142857142857
2026-06-22,M01,Nasi Goreng Spesial,85,0,0,0,131.0,94.0,103.28571428571429
2026-06-23,M01,Nasi Goreng Spesial,91,0,0,0,85.0,81.0,102.0
2026-06-24,M01,Nasi Goreng Spesial,111,0,0,0,91.0,118.0,103.42857142857143
2026-06-25,M01,Nasi Goreng Spesial,97,0,0,0,111.0,105.0,102.42857142857143
2026-06-26,M01,Nasi Goreng Spesial,99,0,0,0,97.0,86.0,101.28571428571429
2026-06-27,M01,Nasi Goreng Spesial,104,0,1,1,99.0,108.0,103.14285714285714
2026-06-28,M01,Nasi Goreng Spesial,122,0,1,1,104.0,131.0,102.57142857142857
2026-06-29,M01,Nasi Goreng Spesial,94,0,0,0,122.0,85.0,101.28571428571429
2026-06-30,M01,Nasi Goreng Spesial,87,0,0,1,94.0,91.0,102.57142857142857
2026-07-01,M01,Nasi Goreng Spesial,106,0,0,1,87.0,111.0,102.0
2026-07-02,M01,Nasi Goreng Spesial,94,0,0,1,106.0,97.0,101.28571428571429
2026-07-03,M01,Nasi Goreng Spesial,111,0,0,0,94.0,99.0,100.85714285714286
2026-07-04,M01,Nasi Goreng Spesial,131,0,1,0,111.0,104.0,102.57142857142857
2026-07-05,M01,Nasi Goreng Spesial,144,0,1,0,131.0,122.0,106.42857142857143
2026-07-06,M01,Nasi Goreng Spesial,92,0,0,1,144.0,94.0,109.57142857142857
2026-07-07,M01,Nasi Goreng Spesial,116,0,0,0,92.0,87.0,109.28571428571429
2026-07-08,M01,Nasi Goreng Spesial,97,0,0,0,116.0,106.0,113.42857142857143
2026-07-09,M01,Nasi Goreng Spesial,100,0,0,0,97.0,94.0,112.14285714285714
2026-07-10,M01,Nasi Goreng Spesial,101,0,0,0,100.0,111.0,113.0
2026-07-11,M01,Nasi Goreng Spesial,73,1,1,1,101.0,131.0,111.57142857142857
2026-07-12,M01,Nasi Goreng Spesial,90,1,1,0,73.0,144.0,103.28571428571429
2026-07-13,M01,Nasi Goreng Spesial,80,0,0,1,90.0,92.0,95.57142857142857
2026-07-14,M01,Nasi Goreng Spesial,91,0,0,0,80.0,116.0,93.85714285714286
2026-07-15,M01,Nasi Goreng Spesial,99,0,0,0,91.0,97.0,90.28571428571429
2026-07-16,M01,Nasi Goreng Spesial,116,0,0,0,99.0,100.0,90.57142857142857
2026-07-17,M01,Nasi Goreng Spesial,85,0,0,1,116.0,101.0,92.85714285714286
2026-07-18,M01,Nasi Goreng Spesial,109,0,1,1,85.0,73.0,90.57142857142857
2026-07-19,M01,Nasi Goreng Spesial,129,0,1,0,109.0,90.0,95.71428571428571
2026-07-20,M01,Nasi Goreng Spesial,66,0,0,1,129.0,80.0,101.28571428571429
2026-07-21,M01,Nasi Goreng Spesial,93,0,0,0,66.0,91.0,99.28571428571429
2026-07-22,M01,Nasi Goreng Spesial,71,0,0,1,93.0,99.0,99.57142857142857
2026-07-23,M01,Nasi Goreng Spesial,109,0,0,0,71.0,116.0,95.57142857142857
2026-07-24,M01,Nasi Goreng Spesial,98,0,0,0,109.0,85.0,94.57142857142857
2026-07-25,M01,Nasi Goreng Spesial,127,0,1,0,98.0,109.0,96.42857142857143
2026-07-26,M01,Nasi Goreng Spesial,113,0,1,0,127.0,129.0,99.0
2026-07-27,M01,Nasi Goreng Spesial,101,0,0,0,113.0,66.0,96.71428571428571
2026-07-28,M01,Nasi Goreng Spesial,83,0,0,1,101.0,93.0,101.71428571428571
2026-07-29,M01,Nasi Goreng Spesial,100,0,0,0,83.0,71.0,100.28571428571429
2026-07-30,M01,Nasi Goreng Spesial,125,0,0,0,100.0,109.0,104.42857142857143
2026-07-31,M01,Nasi Goreng Spesial,119,0,0,0,125.0,98.0,106.71428571428571
2026-08-01,M01,Nasi Goreng Spesial,129,0,1,0,119.0,127.0,109.71428571428571
2026-08-02,M01,Nasi Goreng Spesial,124,0,1,0,129.0,113.0,110.0
2026-08-03,M01,Nasi Goreng Spesial,110,0,0,0,124.0,101.0,111.57142857142857
2026-08-04,M01,Nasi Goreng Spesial,97,0,0,0,110.0,83.0,112.85714285714286
2026-08-05,M01,Nasi Goreng Spesial,119,0,0,0,97.0,100.0,114.85714285714286
2026-08-06,M01,Nasi Goreng Spesial,87,0,0,0,119.0,125.0,117.57142857142857
2026-08-07,M01,Nasi Goreng Spesial,102,0,0,0,87.0,119.0,112.14285714285714
2026-08-08,M01,Nasi Goreng Spesial,145,0,1,0,102.0,129.0,109.71428571428571
2026-08-09,M01,Nasi Goreng Spesial,128,0,1,0,145.0,124.0,112.0
2026-08-10,M01,Nasi Goreng Spesial,88,0,0,0,128.0,110.0,112.57142857142857
2026-08-11,M01,Nasi Goreng Spesial,79,0,0,1,88.0,97.0,109.42857142857143
2026-08-12,M01,Nasi Goreng Spesial,76,0,0,1,79.0,119.0,106.85714285714286
2026-08-13,M01,Nasi Goreng Spesial,82,0,0,0,76.0,87.0,100.71428571428571
2026-08-14,M01,Nasi Goreng Spesial,94,0,0,0,82.0,102.0,100.0
2026-08-15,M01,Nasi Goreng Spesial,134,0,1,0,94.0,145.0,98.85714285714286
2026-08-16,M01,Nasi Goreng Spesial,111,0,1,0,134.0,128.0,97.28571428571429
2026-08-17,M01,Nasi Goreng Spesial,100,0,0,0,111.0,88.0,94.85714285714286
2026-08-18,M01,Nasi Goreng Spesial,83,0,0,1,100.0,79.0,96.57142857142857
2026-08-19,M01,Nasi Goreng Spesial,110,0,0,0,83.0,76.0,97.14285714285714
2026-08-20,M01,Nasi Goreng Spesial,75,0,0,0,110.0,82.0,102.0
2026-08-21,M01,Nasi Goreng Spesial,94,0,0,0,75.0,94.0,101.0
2026-08-22,M01,Nasi Goreng Spesial,140,0,1,0,94.0,134.0,101.0
2026-08-23,M01,Nasi Goreng Spesial,125,0,1,0,140.0,111.0,101.85714285714286
2026-08-24,M01,Nasi Goreng Spesial,103,0,0,0,125.0,100.0,103.85714285714286
2026-08-25,M01,Nasi Goreng Spesial,103,0,0,0,103.0,83.0,104.28571428571429
2026-08-26,M01,Nasi Goreng Spesial,90,0,0,1,103.0,110.0,107.14285714285714
2026-08-27,M01,Nasi Goreng Spesial,94,0,0,0,90.0,75.0,104.28571428571429
2026-08-28,M01,Nasi Goreng Spesial,118,0,0,0,94.0,94.0,107.0
2026-08-29,M01,Nasi Goreng Spesial,129,0,1,0,118.0,140.0,110.42857142857143
2026-08-30,M01,Nasi Goreng Spesial,142,0,1,0,129.0,125.0,108.85714285714286
2024-09-17,M02,Mie Goreng Ayam,62,0,0,1,78.0,73.0,80.57142857142857
2024-09-18,M02,Mie Goreng Ayam,78,0,0,0,62.0,65.0,79.0
2024-09-19,M02,Mie Goreng Ayam,54,0,0,1,78.0,79.0,80.85714285714286
2024-09-20,M02,Mie Goreng Ayam,62,0,0,1,54.0,70.0,77.28571428571429
2024-09-21,M02,Mie Goreng Ayam,51,0,1,1,62.0,100.0,76.14285714285714
2024-09-22,M02,Mie Goreng Ayam,75,1,1,0,51.0,99.0,69.14285714285714
2024-09-23,M02,Mie Goreng Ayam,45,1,0,0,75.0,78.0,65.71428571428571
2024-09-24,M02,Mie Goreng Ayam,73,0,0,0,45.0,62.0,61.0
2024-09-25,M02,Mie Goreng Ayam,66,0,0,0,73.0,78.0,62.57142857142857
2024-09-26,M02,Mie Goreng Ayam,73,0,0,0,66.0,54.0,60.857142857142854
2024-09-27,M02,Mie Goreng Ayam,54,1,0,0,73.0,62.0,63.57142857142857
2024-09-28,M02,Mie Goreng Ayam,81,0,1,0,54.0,51.0,62.42857142857143
2024-09-29,M02,Mie Goreng Ayam,57,1,1,1,81.0,75.0,66.71428571428571
2024-09-30,M02,Mie Goreng Ayam,77,0,0,0,57.0,45.0,64.14285714285714
2024-10-01,M02,Mie Goreng Ayam,60,0,0,0,77.0,73.0,68.71428571428571
2024-10-02,M02,Mie Goreng Ayam,66,0,0,0,60.0,66.0,66.85714285714286
2024-10-03,M02,Mie Goreng Ayam,38,1,0,1,66.0,73.0,66.85714285714286
2024-10-04,M02,Mie Goreng Ayam,75,0,0,0,38.0,54.0,61.857142857142854
2024-10-05,M02,Mie Goreng Ayam,64,0,1,1,75.0,81.0,64.85714285714286
2024-10-06,M02,Mie Goreng Ayam,89,0,1,1,64.0,57.0,62.42857142857143
2024-10-07,M02,Mie Goreng Ayam,88,0,0,0,89.0,77.0,67.0
2024-10-08,M02,Mie Goreng Ayam,48,0,0,1,88.0,60.0,68.57142857142857
2024-10-09,M02,Mie Goreng Ayam,45,1,0,0,48.0,66.0,66.85714285714286
2024-10-10,M02,Mie Goreng Ayam,64,0,0,1,45.0,38.0,63.857142857142854
2024-10-11,M02,Mie Goreng Ayam,44,1,0,0,64.0,75.0,67.57142857142857
2024-10-12,M02,Mie Goreng Ayam,63,1,1,1,44.0,64.0,63.142857142857146
2024-10-13,M02,Mie Goreng Ayam,59,1,1,1,63.0,89.0,63.0
2024-10-14,M02,Mie Goreng Ayam,61,0,0,0,59.0,88.0,58.714285714285715
2024-10-15,M02,Mie Goreng Ayam,56,0,0,0,61.0,48.0,54.857142857142854
2024-10-16,M02,Mie Goreng Ayam,68,0,0,1,56.0,45.0,56.0
2024-10-17,M02,Mie Goreng Ayam,51,0,0,1,68.0,64.0,59.285714285714285
2024-10-18,M02,Mie Goreng Ayam,73,0,0,0,51.0,44.0,57.42857142857143
2024-10-19,M02,Mie Goreng Ayam,70,0,1,1,73.0,63.0,61.57142857142857
2024-10-20,M02,Mie Goreng Ayam,99,0,1,0,70.0,59.0,62.57142857142857
2024-10-21,M02,Mie Goreng Ayam,75,0,0,0,99.0,61.0,68.28571428571429
2024-10-22,M02,Mie Goreng Ayam,53,0,0,0,75.0,56.0,70.28571428571429
2024-10-23,M02,Mie Goreng Ayam,82,0,0,0,53.0,68.0,69.85714285714286
2024-10-24,M02,Mie Goreng Ayam,88,0,0,0,82.0,51.0,71.85714285714286
2024-10-25,M02,Mie Goreng Ayam,65,0,0,0,88.0,73.0,77.14285714285714
2024-10-26,M02,Mie Goreng Ayam,100,0,1,0,65.0,70.0,76.0
2024-10-27,M02,Mie Goreng Ayam,93,0,1,1,100.0,99.0,80.28571428571429
2024-10-28,M02,Mie Goreng Ayam,58,0,0,1,93.0,75.0,79.42857142857143
2024-10-29,M02,Mie Goreng Ayam,53,0,0,1,58.0,53.0,77.0
2024-10-30,M02,Mie Goreng Ayam,75,0,0,0,53.0,82.0,77.0
2024-10-31,M02,Mie Goreng Ayam,72,0,0,1,75.0,88.0,76.0
2024-11-01,M02,Mie Goreng Ayam,55,0,0,1,72.0,65.0,73.71428571428571
2024-11-02,M02,Mie Goreng Ayam,70,1,1,0,55.0,100.0,72.28571428571429
2024-11-03,M02,Mie Goreng Ayam,86,0,1,0,70.0,93.0,68.0
2024-11-04,M02,Mie Goreng Ayam,70,0,0,0,86.0,58.0,67.0
2024-11-05,M02,Mie Goreng Ayam,83,0,0,0,70.0,53.0,68.71428571428571
2024-11-06,M02,Mie Goreng Ayam,45,0,0,1,83.0,75.0,73.0
2024-11-07,M02,Mie Goreng Ayam,73,0,0,1,45.0,72.0,68.71428571428571
2024-11-08,M02,Mie Goreng Ayam,69,0,0,0,73.0,55.0,68.85714285714286
2024-11-09,M02,Mie Goreng Ayam,73,1,1,0,69.0,70.0,70.85714285714286
2024-11-10,M02,Mie Goreng Ayam,93,0,1,0,73.0,86.0,71.28571428571429
2024-11-11,M02,Mie Goreng Ayam,63,0,0,1,93.0,70.0,72.28571428571429
2024-11-12,M02,Mie Goreng Ayam,91,0,0,0,63.0,83.0,71.28571428571429
2024-11-13,M02,Mie Goreng Ayam,38,1,0,0,91.0,45.0,72.42857142857143
2024-11-14,M02,Mie Goreng Ayam,42,1,0,0,38.0,73.0,71.42857142857143
2024-11-15,M02,Mie Goreng Ayam,50,1,0,0,42.0,69.0,67.0
2024-11-16,M02,Mie Goreng Ayam,76,0,1,1,50.0,73.0,64.28571428571429
2024-11-17,M02,Mie Goreng Ayam,70,1,1,0,76.0,93.0,64.71428571428571
2024-11-18,M02,Mie Goreng Ayam,36,1,0,1,70.0,63.0,61.42857142857143
2024-11-19,M02,Mie Goreng Ayam,85,0,0,0,36.0,91.0,57.57142857142857
2024-11-20,M02,Mie Goreng Ayam,90,0,0,0,85.0,38.0,56.714285714285715
2024-11-21,M02,Mie Goreng Ayam,78,0,0,0,90.0,42.0,64.14285714285714
2024-11-22,M02,Mie Goreng Ayam,74,0,0,1,78.0,50.0,69.28571428571429
2024-11-23,M02,Mie Goreng Ayam,85,0,1,1,74.0,76.0,72.71428571428571
2024-11-24,M02,Mie Goreng Ayam,94,0,1,0,85.0,70.0,74.0
2024-11-25,M02,Mie Goreng Ayam,56,0,0,1,94.0,36.0,77.42857142857143
2024-11-26,M02,Mie Goreng Ayam,64,0,0,0,56.0,85.0,80.28571428571429
2024-11-27,M02,Mie Goreng Ayam,82,0,0,0,64.0,90.0,77.28571428571429
2024-11-28,M02,Mie Goreng Ayam,67,0,0,0,82.0,78.0,76.14285714285714
2024-11-29,M02,Mie Goreng Ayam,60,0,0,0,67.0,74.0,74.57142857142857
2024-11-30,M02,Mie Goreng Ayam,83,0,1,0,60.0,85.0,72.57142857142857
2024-12-01,M02,Mie Goreng Ayam,87,0,1,0,83.0,94.0,72.28571428571429
2024-12-02,M02,Mie Goreng Ayam,85,0,0,0,87.0,56.0,71.28571428571429
2024-12-03,M02,Mie Goreng Ayam,56,0,0,0,85.0,64.0,75.42857142857143
2024-12-04,M02,Mie Goreng Ayam,63,0,0,0,56.0,82.0,74.28571428571429
2024-12-05,M02,Mie Goreng Ayam,76,0,0,0,63.0,67.0,71.57142857142857
2024-12-06,M02,Mie Goreng Ayam,48,1,0,1,76.0,60.0,72.85714285714286
2024-12-07,M02,Mie Goreng Ayam,83,0,1,0,48.0,83.0,71.14285714285714
2024-12-08,M02,Mie Goreng Ayam,97,0,1,0,83.0,87.0,71.14285714285714
2024-12-09,M02,Mie Goreng Ayam,65,0,0,0,97.0,85.0,72.57142857142857
2024-12-10,M02,Mie Goreng Ayam,34,0,0,1,65.0,56.0,69.71428571428571
2024-12-11,M02,Mie Goreng Ayam,60,0,0,1,34.0,63.0,66.57142857142857
2024-12-12,M02,Mie Goreng Ayam,65,0,0,0,60.0,76.0,66.14285714285714
2024-12-13,M02,Mie Goreng Ayam,73,0,0,0,65.0,48.0,64.57142857142857
2024-12-14,M02,Mie Goreng Ayam,91,0,1,0,73.0,83.0,68.14285714285714
2024-12-15,M02,Mie Goreng Ayam,91,0,1,0,91.0,97.0,69.28571428571429
2024-12-16,M02,Mie Goreng Ayam,76,0,0,0,91.0,65.0,68.42857142857143
2024-12-17,M02,Mie Goreng Ayam,61,0,0,0,76.0,34.0,70.0
2024-12-18,M02,Mie Goreng Ayam,67,0,0,0,61.0,60.0,73.85714285714286
2024-12-19,M02,Mie Goreng Ayam,79,0,0,0,67.0,65.0,74.85714285714286
2024-12-20,M02,Mie Goreng Ayam,52,0,0,0,79.0,73.0,76.85714285714286
2024-12-21,M02,Mie Goreng Ayam,117,0,1,0,52.0,91.0,73.85714285714286
2024-12-22,M02,Mie Goreng Ayam,96,0,1,1,117.0,91.0,77.57142857142857
2024-12-23,M02,Mie Goreng Ayam,50,1,0,1,96.0,76.0,78.28571428571429
2024-12-24,M02,Mie Goreng Ayam,59,0,0,0,50.0,61.0,74.57142857142857
2024-12-25,M02,Mie Goreng Ayam,61,0,0,0,59.0,67.0,74.28571428571429
2024-12-26,M02,Mie Goreng Ayam,67,0,0,0,61.0,79.0,73.42857142857143
2024-12-27,M02,Mie Goreng Ayam,75,0,0,0,67.0,52.0,71.71428571428571
2024-12-28,M02,Mie Goreng Ayam,91,0,1,0,75.0,117.0,75.0
2024-12-29,M02,Mie Goreng Ayam,79,0,1,0,91.0,96.0,71.28571428571429
2024-12-30,M02,Mie Goreng Ayam,66,0,0,0,79.0,50.0,68.85714285714286
2024-12-31,M02,Mie Goreng Ayam,56,0,0,0,66.0,59.0,71.14285714285714
2025-01-01,M02,Mie Goreng Ayam,77,0,0,0,56.0,61.0,70.71428571428571
2025-01-02,M02,Mie Goreng Ayam,48,0,0,1,77.0,67.0,73.0
2025-01-03,M02,Mie Goreng Ayam,48,0,0,1,48.0,75.0,70.28571428571429
2025-01-04,M02,Mie Goreng Ayam,108,0,1,0,48.0,91.0,66.42857142857143
2025-01-05,M02,Mie Goreng Ayam,78,0,1,0,108.0,79.0,68.85714285714286
2025-01-06,M02,Mie Goreng Ayam,69,0,0,0,78.0,66.0,68.71428571428571
2025-01-07,M02,Mie Goreng Ayam,70,0,0,0,69.0,56.0,69.14285714285714
2025-01-08,M02,Mie Goreng Ayam,75,0,0,0,70.0,77.0,71.14285714285714
2025-01-09,M02,Mie Goreng Ayam,72,0,0,0,75.0,48.0,70.85714285714286
2025-01-10,M02,Mie Goreng Ayam,78,0,0,0,72.0,48.0,74.28571428571429
2025-01-11,M02,Mie Goreng Ayam,81,0,1,0,78.0,108.0,78.57142857142857
2025-01-12,M02,Mie Goreng Ayam,87,0,1,0,81.0,78.0,74.71428571428571
2025-01-13,M02,Mie Goreng Ayam,81,0,0,0,87.0,69.0,76.0
2025-01-14,M02,Mie Goreng Ayam,59,0,0,1,81.0,70.0,77.71428571428571
2025-01-15,M02,Mie Goreng Ayam,46,1,0,0,59.0,75.0,76.14285714285714
2025-01-16,M02,Mie Goreng Ayam,57,0,0,1,46.0,72.0,72.0
2025-01-17,M02,Mie Goreng Ayam,69,0,0,0,57.0,78.0,69.85714285714286
2025-01-18,M02,Mie Goreng Ayam,78,0,1,1,69.0,81.0,68.57142857142857
2025-01-19,M02,Mie Goreng Ayam,77,0,1,1,78.0,87.0,68.14285714285714
2025-01-20,M02,Mie Goreng Ayam,75,0,0,0,77.0,81.0,66.71428571428571
2025-01-21,M02,Mie Goreng Ayam,84,0,0,0,75.0,59.0,65.85714285714286
2025-01-22,M02,Mie Goreng Ayam,65,0,0,1,84.0,46.0,69.42857142857143
2025-01-23,M02,Mie Goreng Ayam,54,0,0,1,65.0,57.0,72.14285714285714
2025-01-24,M02,Mie Goreng Ayam,41,0,0,1,54.0,69.0,71.71428571428571
2025-01-25,M02,Mie Goreng Ayam,90,0,1,0,41.0,78.0,67.71428571428571
2025-01-26,M02,Mie Goreng Ayam,61,1,1,0,90.0,77.0,69.42857142857143
2025-01-27,M02,Mie Goreng Ayam,61,0,0,1,61.0,75.0,67.14285714285714
2025-01-28,M02,Mie Goreng Ayam,64,0,0,0,61.0,84.0,65.14285714285714
2025-01-29,M02,Mie Goreng Ayam,73,0,0,1,64.0,65.0,62.285714285714285
2025-01-30,M02,Mie Goreng Ayam,52,0,0,1,73.0,54.0,63.42857142857143
2025-01-31,M02,Mie Goreng Ayam,72,0,0,0,52.0,41.0,63.142857142857146
2025-02-01,M02,Mie Goreng Ayam,78,0,1,0,72.0,90.0,67.57142857142857
2025-02-02,M02,Mie Goreng Ayam,90,0,1,0,78.0,61.0,65.85714285714286
2025-02-03,M02,Mie Goreng Ayam,48,0,0,1,90.0,61.0,70.0
2025-02-04,M02,Mie Goreng Ayam,67,0,0,1,48.0,64.0,68.14285714285714
2025-02-05,M02,Mie Goreng Ayam,74,0,0,0,67.0,73.0,68.57142857142857
2025-02-06,M02,Mie Goreng Ayam,70,0,0,0,74.0,52.0,68.71428571428571
2025-02-07,M02,Mie Goreng Ayam,70,0,0,0,70.0,72.0,71.28571428571429
2025-02-08,M02,Mie Goreng Ayam,76,0,1,1,70.0,78.0,71.0
2025-02-09,M02,Mie Goreng Ayam,95,0,1,0,76.0,90.0,70.71428571428571
2025-02-10,M02,Mie Goreng Ayam,64,0,0,0,95.0,48.0,71.42857142857143
2025-02-11,M02,Mie Goreng Ayam,49,0,0,0,64.0,67.0,73.71428571428571
2025-02-12,M02,Mie Goreng Ayam,74,0,0,0,49.0,74.0,71.14285714285714
2025-02-13,M02,Mie Goreng Ayam,62,1,0,0,74.0,70.0,71.14285714285714
2025-02-14,M02,Mie Goreng Ayam,40,1,0,0,62.0,70.0,70.0
2025-02-15,M02,Mie Goreng Ayam,70,0,1,1,40.0,76.0,65.71428571428571
2025-02-16,M02,Mie Goreng Ayam,80,0,1,1,70.0,95.0,64.85714285714286
2025-02-17,M02,Mie Goreng Ayam,46,1,0,1,80.0,64.0,62.714285714285715
2025-02-18,M02,Mie Goreng Ayam,63,0,0,0,46.0,49.0,60.142857142857146
2025-02-19,M02,Mie Goreng Ayam,75,0,0,0,63.0,74.0,62.142857142857146
2025-02-20,M02,Mie Goreng Ayam,54,0,0,0,75.0,62.0,62.285714285714285
2025-02-21,M02,Mie Goreng Ayam,53,0,0,1,54.0,40.0,61.142857142857146
2025-02-22,M02,Mie Goreng Ayam,93,0,1,0,53.0,70.0,63.0
2025-02-23,M02,Mie Goreng Ayam,83,0,1,0,93.0,80.0,66.28571428571429
2025-02-24,M02,Mie Goreng Ayam,83,0,0,0,83.0,46.0,66.71428571428571
2025-02-25,M02,Mie Goreng Ayam,73,0,0,0,83.0,63.0,72.0
2025-02-26,M02,Mie Goreng Ayam,83,0,0,0,73.0,75.0,73.42857142857143
2025-02-27,M02,Mie Goreng Ayam,72,0,0,0,83.0,54.0,74.57142857142857
2025-02-28,M02,Mie Goreng Ayam,87,0,0,0,72.0,53.0,77.14285714285714
2025-03-01,M02,Mie Goreng Ayam,82,0,1,1,87.0,93.0,82.0
2025-03-02,M02,Mie Goreng Ayam,48,1,1,1,82.0,83.0,80.42857142857143
2025-03-03,M02,Mie Goreng Ayam,79,0,0,1,48.0,83.0,75.42857142857143
2025-03-04,M02,Mie Goreng Ayam,74,0,0,1,79.0,73.0,74.85714285714286
2025-03-05,M02,Mie Goreng Ayam,56,0,0,1,74.0,83.0,75.0
2025-03-06,M02,Mie Goreng Ayam,49,1,0,0,56.0,72.0,71.14285714285714
2025-03-07,M02,Mie Goreng Ayam,46,1,0,0,49.0,87.0,67.85714285714286
2025-03-08,M02,Mie Goreng Ayam,100,0,1,0,46.0,82.0,62.0
2025-03-09,M02,Mie Goreng Ayam,96,0,1,0,100.0,48.0,64.57142857142857
2025-03-10,M02,Mie Goreng Ayam,69,0,0,1,96.0,79.0,71.42857142857143
2025-03-11,M02,Mie Goreng Ayam,63,0,0,0,69.0,74.0,70.0
2025-03-12,M02,Mie Goreng Ayam,79,0,0,0,63.0,56.0,68.42857142857143
2025-03-13,M02,Mie Goreng Ayam,74,0,0,0,79.0,49.0,71.71428571428571
2025-03-14,M02,Mie Goreng Ayam,53,0,0,1,74.0,46.0,75.28571428571429
2025-03-15,M02,Mie Goreng Ayam,111,0,1,0,53.0,100.0,76.28571428571429
2025-03-16,M02,Mie Goreng Ayam,97,0,1,0,111.0,96.0,77.85714285714286
2025-03-17,M02,Mie Goreng Ayam,67,0,0,0,97.0,69.0,78.0
2025-03-18,M02,Mie Goreng Ayam,75,0,0,0,67.0,63.0,77.71428571428571
2025-03-19,M02,Mie Goreng Ayam,49,0,0,1,75.0,79.0,79.42857142857143
2025-03-20,M02,Mie Goreng Ayam,63,0,0,0,49.0,74.0,75.14285714285714
2025-03-21,M02,Mie Goreng Ayam,85,0,0,0,63.0,53.0,73.57142857142857
2025-03-22,M02,Mie Goreng Ayam,77,0,1,0,85.0,111.0,78.14285714285714
2025-03-23,M02,Mie Goreng Ayam,72,1,1,0,77.0,97.0,73.28571428571429
2025-03-24,M02,Mie Goreng Ayam,62,0,0,0,72.0,67.0,69.71428571428571
