date,item_id,item_name,units_sold,stockout_flag,is_weekend,is_rainy
2025-07-23,M03,Es Teh Manis,147,0,0,0
2025-07-24,M01,Nasi Goreng Spesial,108,0,0,1
2025-07-24,M02,Mie Goreng Ayam,70,0,0,1
2025-07-24,M03,Es Teh Manis,147,0,0,1
2025-07-25,M01,Nasi Goreng Spesial,99,0,0,0
2025-07-25,M02,Mie Goreng Ayam,64,0,0,0
2025-07-25,M03,Es Teh Manis,152,0,0,0
2025-07-26,M01,Nasi Goreng Spesial,147,0,1,0
2025-07-26,M02,Mie Goreng Ayam,93,0,1,0
2025-07-26,M03,Es Teh Manis,191,0,1,0
2025-07-27,M01,Nasi Goreng Spesial,81,1,1,1
2025-07-27,M02,Mie Goreng Ayam,65,0,1,1
2025-07-27,M03,Es Teh Manis,168,0,1,1
2025-07-28,M01,Nasi Goreng Spesial,110,0,0,0
2025-07-28,M02,Mie Goreng Ayam,64,0,0,0
2025-07-28,M03,Es Teh Manis,163,0,0,0
2025-07-29,M01,Nasi Goreng Spesial,111,0,0,0
2025-07-29,M02,Mie Goreng Ayam,66,0,0,0
2025-07-29,M03,Es Teh Manis,161,0,0,0
2025-07-30,M01,Nasi Goreng Spesial,97,0,0,0
2025-07-30,M02,Mie Goreng Ayam,75,0,0,0
2025-07-30,M03,Es Teh Manis,90,1,0,0
2025-07-31,M01,Nasi Goreng Spesial,119,0,0,0
2025-07-31,M02,Mie Goreng Ayam,67,0,0,0
2025-07-31,M03,Es Teh Manis,145,0,0,0
2025-08-01,M01,Nasi Goreng Spesial,77,0,0,1
2025-08-01,M02,Mie Goreng Ayam,69,0,0,1
2025-08-01,M03,Es Teh Manis,132,0,0,1
2025-08-02,M01,Nasi Goreng Spesial,115,0,1,1
2025-08-02,M02,Mie Goreng Ayam,84,0,1,1
2025-08-02,M03,Es Teh Manis,172,0,1,1
2025-08-03,M01,Nasi Goreng Spesial,122,0,1,1
2025-08-03,M02,Mie Goreng Ayam,77,0,1,1
2025-08-03,M03,Es Teh Manis,156,0,1,1
2025-08-04,M01,Nasi Goreng Spesial,98,0,0,0
2025-08-04,M02,Mie Goreng Ayam,64,0,0,0
2025-08-04,M03,Es Teh Manis,150,0,0,0
2025-08-05,M01,Nasi Goreng Spesial,106,0,0,0
2025-08-05,M02,Mie Goreng Ayam,76,0,0,0
2025-08-05,M03,Es Teh Manis,159,0,0,0
2025-08-06,M01,Nasi Goreng Spesial,90,0,0,0
2025-08-06,M02,Mie Goreng Ayam,62,0,0,0
2025-08-06,M03,Es Teh Manis,111,1,0,0
2025-08-07,M01,Nasi Goreng Spesial,107,0,0,0
2025-08-07,M02,Mie Goreng Ayam,57,1,0,0
2025-08-07,M03,Es Teh Manis,137,0,0,0
2025-08-08,M01,Nasi Goreng Spesial,91,0,0,0
2025-08-08,M02,Mie Goreng Ayam,73,0,0,0
2025-08-08,M03,Es Teh Manis,171,0,0,0
2025-08-09,M01,Nasi Goreng Spesial,117,0,1,0
2025-08-09,M02,Mie Goreng Ayam,99,0,1,0
2025-08-09,M03,Es Teh Manis,185,0,1,0
2025-08-10,M01,Nasi Goreng Spesial,118,0,1,0
2025-08-10,M02,Mie Goreng Ayam,91,0,1,0
2025-08-10,M03,Es Teh Manis,176,0,1,0
2025-08-11,M01,Nasi Goreng Spesial,99,0,0,0
2025-08-11,M02,Mie Goreng Ayam,61,0,0,0
2025-08-11,M03,Es Teh Manis,161,0,0,0
2025-08-12,M01,Nasi Goreng Spesial,109,0,0,0
2025-08-12,M02,Mie Goreng Ayam,59,0,0,0
2025-08-12,M03,Es Teh Manis,141,0,0,0
2025-08-13,M01,Nasi Goreng Spesial,111,0,0,0
2025-08-13,M02,Mie Goreng Ayam,65,0,0,0
2025-08-13,M03,Es Teh Manis,158,0,0,0
2025-08-14,M01,Nasi Goreng Spesial,72,1,0,0
2025-08-14,M02,Mie Goreng Ayam,77,0,0,0
2025-08-14,M03,Es Teh Manis,149,0,0,0
2025-08-15,M01,Nasi Goreng Spesial,119,0,0,0
2025-08-15,M02,Mie Goreng Ayam,59,1,0,0
2025-08-15,M03,Es Teh Manis,162,0,0,0
2025-08-16,M01,Nasi Goreng Spesial,99,0,1,1
2025-08-16,M02,Mie Goreng Ayam,87,0,1,1
2025-08-16,M03,Es Teh Manis,161,0,1,1
2025-08-17,M01,Nasi Goreng Spesial,111,0,1,1
2025-08-17,M02,Mie Goreng Ayam,62,0,1,1
2025-08-17,M03,Es Teh Manis,142,0,1,1
2025-08-18,M01,Nasi Goreng Spesial,112,0,0,0
2025-08-18,M02,Mie Goreng Ayam,66,0,0,0
2025-08-18,M03,Es Teh Manis,146,0,0,0
2025-08-19,M01,Nasi Goreng Spesial,121,0,0,0
2025-08-19,M02,Mie Goreng Ayam,54,0,0,0
2025-08-19,M03,Es Teh Manis,158,0,0,0
2025-08-20,M01,Nasi Goreng Spesial,95,0,0,1
2025-08-20,M02,Mie Goreng Ayam,45,0,0,1
2025-08-20,M03,Es Teh Manis,129,0,0,1
2025-08-21,M01,Nasi Goreng Spesial,98,0,0,0
2025-08-21,M02,Mie Goreng Ayam,70,0,0,0
2025-08-21,M03,Es Teh Manis,139,0,0,0
2025-08-22,M01,Nasi Goreng Spesial,84,0,0,0
2025-08-22,M02,Mie Goreng Ayam,58,0,0,0
2025-08-22,M03,Es Teh Manis,147,0,0,0
2025-08-23,M01,Nasi Goreng Spesial,103,0,1,0
2025-08-23,M02,Mie Goreng Ayam,67,1,1,0
2025-08-23,M03,Es Teh Manis,192,0,1,0
2025-08-24,M01,Nasi Goreng Spesial,140,0,1,0
2025-08-24,M02,Mie Goreng Ayam,83,0,1,0
2025-08-24,M03,Es Teh Manis,192,0,1,0
2025-08-25,M01,Nasi Goreng Spesial,101,0,0,0
2025-08-25,M02,Mie Goreng Ayam,71,0,0,0
2025-08-25,M03,Es Teh Manis,165,0,0,0
2025-08-26,M01,Nasi Goreng Spesial,81,1,0,0
2025-08-26,M02,Mie Goreng Ayam,56,0,0,0
2025-08-26,M03,Es Teh Manis,156,0,0,0
2025-08-27,M01,Nasi Goreng Spesial,106,0,0,0
2025-08-27,M02,Mie Goreng Ayam,68,0,0,0
2025-08-27,M03,Es Teh Manis,133,0,0,0
2025-08-28,M01,Nasi Goreng Spesial,105,0,0,0
2025-08-28,M02,Mie Goreng Ayam,70,0,0,0
2025-08-28,M03,Es Teh Manis,143,0,0,0
2025-08-29,M01,Nasi Goreng Spesial,94,0,0,0
2025-08-29,M02,Mie Goreng Ayam,58,0,0,0
2025-08-29,M03,Es Teh Manis,152,0,0,0
2025-08-30,M01,Nasi Goreng Spesial,118,0,1,0
2025-08-30,M02,Mie Goreng Ayam,74,1,1,0
2025-08-30,M03,Es Teh Manis,192,0,1,0
2025-08-31,M01,Nasi Goreng Spesial,92,0,1,1
2025-08-31,M02,Mie Goreng Ayam,68,0,1,1
2025-08-31,M03,Es Teh Manis,139,1,1,1
2025-09-01,M01,Nasi Goreng Spesial,100,0,0,0
2025-09-01,M02,Mie Goreng Ayam,53,0,0,0
2025-09-01,M03,Es Teh Manis,158,0,0,0
2025-09-02,M01,Nasi Goreng Spesial,93,0,0,0
2025-09-02,M02,Mie Goreng Ayam,55,0,0,0
2025-09-02,M03,Es Teh Manis,147,0,0,0
2025-09-03,M01,Nasi Goreng Spesial,89,0,0,1
2025-09-03,M02,Mie Goreng Ayam,47,1,0,1
2025-09-03,M03,Es Teh Manis,127,0,0,1
2025-09-04,M01,Nasi Goreng Spesial,103,0,0,0
2025-09-04,M02,Mie Goreng Ayam,53,1,0,0
2025-09-04,M03,Es Teh Manis,143,0,0,0
2025-09-05,M01,Nasi Goreng Spesial,63,1,0,1
2025-09-05,M02,Mie Goreng Ayam,65,0,0,1
2025-09-05,M03,Es Teh Manis,126,0,0,1
2025-09-06,M01,Nasi Goreng Spesial,117,0,1,0
2025-09-06,M02,Mie Goreng Ayam,81,0,1,0
2025-09-06,M03,Es Teh Manis,199,0,1,0
2025-09-07,M01,Nasi Goreng Spesial,136,0,1,0
2025-09-07,M02,Mie Goreng Ayam,88,0,1,0
2025-09-07,M03,Es Teh Manis,188,0,1,0
2025-09-08,M01,Nasi Goreng Spesial,74,0,0,1
2025-09-08,M02,Mie Goreng Ayam,55,0,0,1
2025-09-08,M03,Es Teh Manis,126,0,0,1
2025-09-09,M01,Nasi Goreng Spesial,69,1,0,0
2025-09-09,M02,Mie Goreng Ayam,40,1,0,0
2025-09-09,M03,Es Teh Manis,136,0,0,0
2025-09-10,M01,Nasi Goreng Spesial,51,1,0,1
2025-09-10,M02,Mie Goreng Ayam,40,0,0,1
2025-09-10,M03,Es Teh Manis,137,0,0,1
2025-09-11,M01,Nasi Goreng Spesial,113,0,0,0
2025-09-11,M02,Mie Goreng Ayam,57,0,0,0
2025-09-11,M03,Es Teh Manis,134,0,0,0
2025-09-12,M01,Nasi Goreng Spesial,100,0,0,0
2025-09-12,M02,Mie Goreng Ayam,48,1,0,0
2025-09-12,M03,Es Teh Manis,156,0,0,0
2025-09-13,M01,Nasi Goreng Spesial,135,0,1,0
2025-09-13,M02,Mie Goreng Ayam,117,0,1,0
2025-09-13,M03,Es Teh Manis,151,1,1,0
2025-09-14,M01,Nasi Goreng Spesial,107,0,1,1
2025-09-14,M02,Mie Goreng Ayam,76,0,1,1
2025-09-14,M03,Es Teh Manis,180,0,1,1
2025-09-15,M01,Nasi Goreng Spesial,94,0,0,0
2025-09-15,M02,Mie Goreng Ayam,59,0,0,0
2025-09-15,M03,Es Teh Manis,150,0,0,0
2025-09-16,M01,Nasi Goreng Spesial,92,0,0,1
2025-09-16,M02,Mie Goreng Ayam,71,0,0,1
2025-09-16,M03,Es Teh Manis,116,0,0,1
2025-09-17,M01,Nasi Goreng Spesial,101,0,0,0
2025-09-17,M02,Mie Goreng Ayam,80,0,0,0
2025-09-17,M03,Es Teh Manis,156,0,0,0
2025-09-18,M01,Nasi Goreng Spesial,59,0,0,1
2025-09-18,M02,Mie Goreng Ayam,48,0,0,1
2025-09-18,M03,Es Teh Manis,116,0,0,1
2025-09-19,M01,Nasi Goreng Spesial,97,0,0,1
2025-09-19,M02,Mie Goreng Ayam,67,0,0,1
2025-09-19,M03,Es Teh Manis,116,0,0,1
2025-09-20,M01,Nasi Goreng Spesial,98,0,1,1
2025-09-20,M02,Mie Goreng Ayam,85,0,1,1
2025-09-20,M03,Es Teh Manis,122,1,1,1
2025-09-21,M01,Nasi Goreng Spesial,125,0,1,1
2025-09-21,M02,Mie Goreng Ayam,60,0,1,1
2025-09-21,M03,Es Teh Manis,183,0,1,1
2025-09-22,M01,Nasi Goreng Spesial,88,0,0,1
2025-09-22,M02,Mie Goreng Ayam,66,0,0,1
2025-09-22,M03,Es Teh Manis,112,0,0,1
2025-09-23,M01,Nasi Goreng Spesial,85,0,0,1
2025-09-23,M02,Mie Goreng Ayam,49,0,0,1
2025-09-23,M03,Es Teh Manis,138,0,0,1
2025-09-24,M01,Nasi Goreng Spesial,94,0,0,1
2025-09-24,M02,Mie Goreng Ayam,66,0,0,1
2025-09-24,M03,Es Teh Manis,131,0,0,1
2025-09-25,M01,Nasi Goreng Spesial,65,1,0,0
2025-09-25,M02,Mie Goreng Ayam,57,0,0,0
2025-09-25,M03,Es Teh Manis,160,0,0,0
2025-09-26,M01,Nasi Goreng Spesial,94,0,0,1
2025-09-26,M02,Mie Goreng Ayam,48,0,0,1
2025-09-26,M03,Es Teh Manis,123,0,0,1
2025-09-27,M01,Nasi Goreng Spesial,129,0,1,0
2025-09-27,M02,Mie Goreng Ayam,95,0,1,0
2025-09-27,M03,Es Teh Manis,147,1,1,0
2025-09-28,M01,Nasi Goreng Spesial,143,0,1,0
2025-09-28,M02,Mie Goreng Ayam,97,0,1,0
2025-09-28,M03,Es Teh Manis,199,0,1,0
2025-09-29,M01,Nasi Goreng Spesial,90,0,0,0
2025-09-29,M02,Mie Goreng Ayam,67,0,0,0
2025-09-29,M03,Es Teh Manis,138,0,0,0
2025-09-30,M01,Nasi Goreng Spesial,89,0,0,0
2025-09-30,M02,Mie Goreng Ayam,76,0,0,0
2025-09-30,M03,Es Teh Manis,136,0,0,0
2025-10-01,M01,Nasi Goreng Spesial,85,0,0,1
2025-10-01,M02,Mie Goreng Ayam,53,0,0,1
2025-10-01,M03,Es Teh Manis,139,0,0,1
2025-10-02,M01,Nasi Goreng Spesial,69,0,0,1
2025-10-02,M02,Mie Goreng Ayam,54,0,0,1
2025-10-02,M03,Es Teh Manis,110,0,0,1
2025-10-03,M01,Nasi Goreng Spesial,105,0,0,0
2025-10-03,M02,Mie Goreng Ayam,68,0,0,0
2025-10-03,M03,Es Teh Manis,138,0,0,0
2025-10-04,M01,Nasi Goreng Spesial,115,0,1,1
2025-10-04,M02,Mie Goreng Ayam,67,0,1,1
2025-10-04,M03,Es Teh Manis,117,1,1,1
2025-10-05,M01,Nasi Goreng Spesial,87,1,1,0
2025-10-05,M02,Mie Goreng Ayam,91,0,1,0
2025-10-05,M03,Es Teh Manis,210,0,1,0
2025-10-06,M01,Nasi Goreng Spesial,93,0,0,0
2025-10-06,M02,Mie Goreng Ayam,55,0,0,0
2025-10-06,M03,Es Teh Manis,143,0,0,0
2025-10-07,M01,Nasi Goreng Spesial,81,1,0,0
2025-10-07,M02,Mie Goreng Ayam,57,0,0,0
2025-10-07,M03,Es Teh Manis,149,0,0,0
2025-10-08,M01,Nasi Goreng Spesial,101,0,0,0
2025-10-08,M02,Mie Goreng Ayam,57,0,0,0
2025-10-08,M03,Es Teh Manis,118,1,0,0
2025-10-09,M01,Nasi Goreng Spesial,111,0,0,0
2025-10-09,M02,Mie Goreng Ayam,80,0,0,0
2025-10-09,M03,Es Teh Manis,156,0,0,0
2025-10-10,M01,Nasi Goreng Spesial,69,0,0,1
2025-10-10,M02,Mie Goreng Ayam,65,0,0,1
2025-10-10,M03,Es Teh Manis,130,0,0,1
2025-10-11,M01,Nasi Goreng Spesial,101,0,1,1
2025-10-11,M02,Mie Goreng Ayam,94,0,1,1
2025-10-11,M03,Es Teh Manis,121,1,1,1
2025-10-12,M01,Nasi Goreng Spesial,113,0,1,0
2025-10-12,M02,Mie Goreng Ayam,72,1,1,0
2025-10-12,M03,Es Teh Manis,184,0,1,0
2025-10-13,M01,Nasi Goreng Spesial,91,0,0,0
2025-10-13,M02,Mie Goreng Ayam,51,1,0,0
2025-10-13,M03,Es Teh Manis,133,0,0,0
2025-10-14,M01,Nasi Goreng Spesial,80,0,0,1
2025-10-14,M02,Mie Goreng Ayam,76,0,0,1
2025-10-14,M03,Es Teh Manis,141,0,0,1
2025-10-15,M01,Nasi Goreng Spesial,88,0,0,1
2025-10-15,M02,Mie Goreng Ayam,65,0,0,1
2025-10-15,M03,Es Teh Manis,120,0,0,1
2025-10-16,M01,Nasi Goreng Spesial,91,0,0,0
2025-10-16,M02,Mie Goreng Ayam,76,0,0,0
2025-10-16,M03,Es Teh Manis,164,0,0,0
2025-10-17,M01,Nasi Goreng Spesial,89,0,0,1
2025-10-17,M02,Mie Goreng Ayam,48,1,0,1
2025-10-17,M03,Es Teh Manis,113,0,0,1
2025-10-18,M01,Nasi Goreng Spesial,112,0,1,1
2025-10-18,M02,Mie Goreng Ayam,69,0,1,1
2025-10-18,M03,Es Teh Manis,124,1,1,1
2025-10-19,M01,Nasi Goreng Spesial,112,0,1,0
2025-10-19,M02,Mie Goreng Ayam,93,0,1,0
2025-10-19,M03,Es Teh Manis,206,0,1,0
2025-10-20,M01,Nasi Goreng Spesial,106,0,0,0
2025-10-20,M02,Mie Goreng Ayam,63,0,0,0
2025-10-20,M03,Es Teh Manis,167,0,0,0
2025-10-21,M01,Nasi Goreng Spesial,80,0,0,1
2025-10-21,M02,Mie Goreng Ayam,41,0,0,1
2025-10-21,M03,Es Teh Manis,120,0,0,1
2025-10-22,M01,Nasi Goreng Spesial,85,0,0,1
2025-10-22,M02,Mie Goreng Ayam,54,0,0,1
2025-10-22,M03,Es Teh Manis,141,0,0,1
2025-10-23,M01,Nasi Goreng Spesial,105,0,0,0
2025-10-23,M02,Mie Goreng Ayam,59,0,0,0
2025-10-23,M03,Es Teh Manis,143,0,0,0
2025-10-24,M01,Nasi Goreng Spesial,103,0,0,0
2025-10-24,M02,Mie Goreng Ayam,99,0,0,0
2025-10-24,M03,Es Teh Manis,162,0,0,0
2025-10-25,M01,Nasi Goreng Spesial,77,1,1,1
2025-10-25,M02,Mie Goreng Ayam,65,1,1,1
2025-10-25,M03,Es Teh Manis,154,0,1,1
2025-10-26,M01,Nasi Goreng Spesial,96,0,1,1
2025-10-26,M02,Mie Goreng Ayam,75,0,1,1
2025-10-26,M03,Es Teh Manis,157,0,1,1
2025-10-27,M01,Nasi Goreng Spesial,104,0,0,0
2025-10-27,M02,Mie Goreng Ayam,78,0,0,0
2025-10-27,M03,Es Teh Manis,146,0,0,0
2025-10-28,M01,Nasi Goreng Spesial,115,0,0,0
2025-10-28,M02,Mie Goreng Ayam,75,0,0,0
2025-10-28,M03,Es Teh Manis,140,0,0,0
2025-10-29,M01,Nasi Goreng Spesial,101,0,0,0
2025-10-29,M02,Mie Goreng Ayam,87,0,0,0
2025-10-29,M03,Es Teh Manis,147,0,0,0
2025-10-30,M01,Nasi Goreng Spesial,104,0,0,0
2025-10-30,M02,Mie Goreng Ayam,94,0,0,0
2025-10-30,M03,Es Teh Manis,154,0,0,0
2025-10-31,M01,Nasi Goreng Spesial,69,1,0,0
2025-10-31,M02,Mie Goreng Ayam,63,0,0,0
2025-10-31,M03,Es Teh Manis,129,0,0,0
2025-11-01,M01,Nasi Goreng Spesial,144,0,1,0
2025-11-01,M02,Mie Goreng Ayam,82,0,1,0
2025-11-01,M03,Es Teh Manis,200,0,1,0
2025-11-02,M01,Nasi Goreng Spesial,115,0,1,1
2025-11-02,M02,Mie Goreng Ayam,99,0,1,1
2025-11-02,M03,Es Teh Manis,162,0,1,1
2025-11-03,M01,Nasi Goreng Spesial,92,0,0,0
2025-11-03,M02,Mie Goreng Ayam,78,0,0,0
2025-11-03,M03,Es Teh Manis,147,0,0,0
2025-11-04,M01,Nasi Goreng Spesial,99,0,0,0
2025-11-04,M02,Mie Goreng Ayam,62,0,0,0
2025-11-04,M03,Es Teh Manis,139,0,0,0
2025-11-05,M01,Nasi Goreng Spesial,93,0,0,1
2025-11-05,M02,Mie Goreng Ayam,63,0,0,1
2025-11-05,M03,Es Teh Manis,131,0,0,1
2025-11-06,M01,Nasi Goreng Spesial,97,0,0,0
2025-11-06,M02,Mie Goreng Ayam,84,0,0,0
2025-11-06,M03,Es Teh Manis,149,0,0,0
2025-11-07,M01,Nasi Goreng Spesial,110,0,0,0
2025-11-07,M02,Mie Goreng Ayam,69,0,0,0
2025-11-07,M03,Es Teh Manis,150,0,0,0
2025-11-08,M01,Nasi Goreng Spesial,134,0,1,0
2025-11-08,M02,Mie Goreng Ayam,91,0,1,0
2025-11-08,M03,Es Teh Manis,193,0,1,0
2025-11-09,M01,Nasi Goreng Spesial,92,1,1,0
2025-11-09,M02,Mie Goreng Ayam,72,0,1,0
2025-11-09,M03,Es Teh Manis,201,0,1,0
2025-11-10,M01,Nasi Goreng Spesial,98,0,0,0
2025-11-10,M02,Mie Goreng Ayam,63,0,0,0
2025-11-10,M03,Es Teh Manis,162,0,0,0
2025-11-11,M01,Nasi Goreng Spesial,109,0,0,0
2025-11-11,M02,Mie Goreng Ayam,67,0,0,0
2025-11-11,M03,Es Teh Manis,149,0,0,0
2025-11-12,M01,Nasi Goreng Spesial,113,0,0,0
2025-11-12,M02,Mie Goreng Ayam,74,0,0,0
2025-11-12,M03,Es Teh Manis,138,0,0,0
2025-11-13,M01,Nasi Goreng Spesial,100,0,0,0
2025-11-13,M02,Mie Goreng Ayam,65,0,0,0
2025-11-13,M03,Es Teh Manis,145,0,0,0
2025-11-14,M01,Nasi Goreng Spesial,90,0,0,1
2025-11-14,M02,Mie Goreng Ayam,73,0,0,1
2025-11-14,M03,Es Teh Manis,146,0,0,1
2025-11-15,M01,Nasi Goreng Spesial,141,0,1,0
2025-11-15,M02,Mie Goreng Ayam,82,0,1,0
2025-11-15,M03,Es Teh Manis,188,0,1,0
2025-11-16,M01,Nasi Goreng Spesial,138,0,1,0
2025-11-16,M02,Mie Goreng Ayam,89,0,1,0
2025-11-16,M03,Es Teh Manis,197,0,1,0
2025-11-17,M01,Nasi Goreng Spesial,80,0,0,1
2025-11-17,M02,Mie Goreng Ayam,52,0,0,1
2025-11-17,M03,Es Teh Manis,136,0,0,1
2025-11-18,M01,Nasi Goreng Spesial,70,0,0,1
2025-11-18,M02,Mie Goreng Ayam,70,0,0,1
2025-11-18,M03,Es Teh Manis,117,0,0,1
2025-11-19,M01,Nasi Goreng Spesial,107,0,0,0
2025-11-19,M02,Mie Goreng Ayam,75,0,0,0
2025-11-19,M03,Es Teh Manis,156,0,0,0
2025-11-20,M01,Nasi Goreng Spesial,90,0,0,0
2025-11-20,M02,Mie Goreng Ayam,84,0,0,0
2025-11-20,M03,Es Teh Manis,146,0,0,0
2025-11-21,M01,Nasi Goreng Spesial,104,0,0,0
2025-11-21,M02,Mie Goreng Ayam,76,0,0,0
2025-11-21,M03,Es Teh Manis,146,0,0,0
2025-11-22,M01,Nasi Goreng Spesial,105,0,1,1
2025-11-22,M02,Mie Goreng Ayam,83,0,1,1
2025-11-22,M03,Es Teh Manis,177,0,1,1
2025-11-23,M01,Nasi Goreng Spesial,76,1,1,1
2025-11-23,M02,Mie Goreng Ayam,67,0,1,1
2025-11-23,M03,Es Teh Manis,163,0,1,1
2025-11-24,M01,Nasi Goreng Spesial,66,0,0,1
2025-11-24,M02,Mie Goreng Ayam,65,0,0,1
2025-11-24,M03,Es Teh Manis,140,0,0,1
2025-11-25,M01,Nasi Goreng Spesial,91,0,0,1
2025-11-25,M02,Mie Goreng Ayam,79,0,0,1
2025-11-25,M03,Es Teh Manis,137,0,0,1
2025-11-26,M01,Nasi Goreng Spesial,117,0,0,0
2025-11-26,M02,Mie Goreng Ayam,65,0,0,0
2025-11-26,M03,Es Teh Manis,117,1,0,0
2025-11-27,M01,Nasi Goreng Spesial,101,0,0,0
2025-11-27,M02,Mie Goreng Ayam,76,0,0,0
2025-11-27,M03,Es Teh Manis,158,0,0,0
2025-11-28,M01,Nasi Goreng Spesial,111,0,0,0
2025-11-28,M02,Mie Goreng Ayam,60,1,0,0
2025-11-28,M03,Es Teh Manis,150,0,0,0
2025-11-29,M01,Nasi Goreng Spesial,117,0,1,0
2025-11-29,M02,Mie Goreng Ayam,83,0,1,0
2025-11-29,M03,Es Teh Manis,190,0,1,0
2025-11-30,M01,Nasi Goreng Spesial,126,0,1,0
2025-11-30,M02,Mie Goreng Ayam,109,0,1,0
2025-11-30,M03,Es Teh Manis,200,0,1,0
2025-12-01,M01,Nasi Goreng Spesial,98,0,0,1
2025-12-01,M02,Mie Goreng Ayam,59,0,0,1
2025-12-01,M03,Es Teh Manis,133,0,0,1
2025-12-02,M01,Nasi Goreng Spesial,62,1,0,0
2025-12-02,M02,Mie Goreng Ayam,75,0,0,0
2025-12-02,M03,Es Teh Manis,132,0,0,0
2025-12-03,M01,Nasi Goreng Spesial,111,0,0,0
2025-12-03,M02,Mie Goreng Ayam,71,0,0,0
2025-12-03,M03,Es Teh Manis,142,0,0,0
2025-12-04,M01,Nasi Goreng Spesial,104,0,0,0
2025-12-04,M02,Mie Goreng Ayam,66,0,0,0
2025-12-04,M03,Es Teh Manis,141,0,0,0
2025-12-05,M01,Nasi Goreng Spesial,94,0,0,1
2025-12-05,M02,Mie Goreng Ayam,46,1,0,1
2025-12-05,M03,Es Teh Manis,135,0,0,1
2025-12-06,M01,Nasi Goreng Spesial,108,0,1,1
2025-12-06,M02,Mie Goreng Ayam,54,1,1,1
2025-12-06,M03,Es Teh Manis,126,1,1,1
2025-12-07,M01,Nasi Goreng Spesial,133,0,1,0
2025-12-07,M02,Mie Goreng Ayam,89,0,1,0
2025-12-07,M03,Es Teh Manis,179,0,1,0
2025-12-08,M01,Nasi Goreng Spesial,82,0,0,0
2025-12-08,M02,Mie Goreng Ayam,65,0,0,0
2025-12-08,M03,Es Teh Manis,139,0,0,0
2025-12-09,M01,Nasi Goreng Spesial,92,0,0,0
2025-12-09,M02,Mie Goreng Ayam,65,0,0,0
2025-12-09,M03,Es Teh Manis,151,0,0,0
2025-12-10,M01,Nasi Goreng Spesial,108,0,0,0
2025-12-10,M02,Mie Goreng Ayam,66,0,0,0
2025-12-10,M03,Es Teh Manis,130,0,0,0
2025-12-11,M01,Nasi Goreng Spesial,83,0,0,1
2025-12-11,M02,Mie Goreng Ayam,61,0,0,1
2025-12-11,M03,Es Teh Manis,154,0,0,1
2025-12-12,M01,Nasi Goreng Spesial,91,0,0,0
2025-12-12,M02,Mie Goreng Ayam,69,0,0,0
2025-12-12,M03,Es Teh Manis,138,0,0,0
2025-12-13,M01,Nasi Goreng Spesial,106,0,1,0
2025-12-13,M02,Mie Goreng Ayam,95,0,1,0
2025-12-13,M03,Es Teh Manis,198,0,1,0
2025-12-14,M01,Nasi Goreng Spesial,98,0,1,1
2025-12-14,M02,Mie Goreng Ayam,72,0,1,1
2025-12-14,M03,Es Teh Manis,132,0,1,1
2025-12-15,M01,Nasi Goreng Spesial,85,0,0,0
2025-12-15,M02,Mie Goreng Ayam,52,0,0,0
2025-12-15,M03,Es Teh Manis,140,0,0,0
2025-12-16,M01,Nasi Goreng Spesial,102,0,0,0
2025-12-16,M02,Mie Goreng Ayam,57,0,0,0
2025-12-16,M03,Es Teh Manis,137,0,0,0
2025-12-17,M01,Nasi Goreng Spesial,106,0,0,0
2025-12-17,M02,Mie Goreng Ayam,72,0,0,0
2025-12-17,M03,Es Teh Manis,139,0,0,0
2025-12-18,M01,Nasi Goreng Spesial,104,0,0,0
2025-12-18,M02,Mie Goreng Ayam,48,1,0,0
2025-12-18,M03,Es Teh Manis,150,0,0,0
2025-12-19,M01,Nasi Goreng Spesial,104,0,0,0
2025-12-19,M02,Mie Goreng Ayam,62,0,0,0
2025-12-19,M03,Es Teh Manis,147,0,0,0
2025-12-20,M01,Nasi Goreng Spesial,115,0,1,1
2025-12-20,M02,Mie Goreng Ayam,67,0,1,1
2025-12-20,M03,Es Teh Manis,162,0,1,1
2025-12-21,M01,Nasi Goreng Spesial,135,0,1,0
2025-12-21,M02,Mie Goreng Ayam,96,0,1,0
2025-12-21,M03,Es Teh Manis,207,0,1,0
2025-12-22,M01,Nasi Goreng Spesial,92,0,0,0
2025-12-22,M02,Mie Goreng Ayam,50,1,0,0
2025-12-22,M03,Es Teh Manis,107,1,0,0
2025-12-23,M01,Nasi Goreng Spesial,92,0,0,0
2025-12-23,M02,Mie Goreng Ayam,63,0,0,0
2025-12-23,M03,Es Teh Manis,154,0,0,0
2025-12-24,M01,Nasi Goreng Spesial,111,0,0,0
2025-12-24,M02,Mie Goreng Ayam,66,0,0,0
2025-12-24,M03,Es Teh Manis,144,0,0,0
2025-12-25,M01,Nasi Goreng Spesial,66,1,0,0
2025-12-25,M02,Mie Goreng Ayam,75,0,0,0
2025-12-25,M03,Es Teh Manis,189,0,0,0
2025-12-26,M01,Nasi Goreng Spesial,111,0,0,0
2025-12-26,M02,Mie Goreng Ayam,67,0,0,0
2025-12-26,M03,Es Teh Manis,134,0,0,0
2025-12-27,M01,Nasi Goreng Spesial,107,0,1,1
2025-12-27,M02,Mie Goreng Ayam,62,0,1,1
2025-12-27,M03,Es Teh Manis,173,0,1,1
2025-12-28,M01,Nasi Goreng Spesial,124,0,1,1
2025-12-28,M02,Mie Goreng Ayam,71,0,1,1
2025-12-28,M03,Es Teh Manis,173,0,1,1
2025-12-29,M01,Nasi Goreng Spesial,73,0,0,1
